Date : 2021-11-05 04:16:20
Directory : c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition
Total : 1192 files,  162098 codes, 2660 comments, 86161 blanks, all 250919 lines

Languages
+--------------------+------------+------------+------------+------------+------------+
| language           | files      | code       | comment    | blank      | total      |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\mkDocs\Atlas\docs\Atlas\Atlas_Tiles\CommonBNPC_6_6.md                                            | Markdown           |         11 |          0 |          7 |         18 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\mkDocs\Atlas\docs\Atlas\Atlas_Tiles\CommonBNPC_8_0.md                                            | Markdown           |         11 |          0 |          7 |         18 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\mkDocs\Atlas\docs\Atlas\Atlas_Tiles\CommonBNPC_8_2.md                                            | Markdown           |         11 |          0 |          7 |         18 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\mkDocs\Atlas\docs\Atlas\Atlas_Tiles\CommonBNPC_8_4.md                                            | Markdown           |         11 |          0 |          7 |         18 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\mkDocs\Atlas\docs\Atlas\Atlas_Tiles\CommonBNPC_8_6.md                                            | Markdown           |         11 |          0 |          7 |         18 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\mkDocs\Atlas\docs\Atlas\Atlas_Tiles\General_0_0.md                                               | Markdown           |         11 |          0 |          7 |         18 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\mkDocs\Atlas\docs\Atlas\Atlas_Tiles\General_0_1.md                                               | Markdown           |         11 |          0 |          7 |         18 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\mkDocs\Atlas\docs\Atlas\Atlas_Tiles\General_0_2.md                                               | Markdown           |         11 |          0 |          7 |         18 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\mkDocs\Atlas\docs\Atlas\Atlas_Tiles\General_0_3.md                                               | Markdown           |         11 |          0 |          7 |         18 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\mkDocs\Atlas\docs\Atlas\Atlas_Tiles\General_0_4.md                                               | Markdown           |         11 |          0 |          7 |         18 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\mkDocs\Atlas\docs\Atlas\Atlas_Tiles\General_0_5.md                                               | Markdown           |         11 |          0 |          7 |         18 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\mkDocs\Atlas\docs\Atlas\Atlas_Tiles\General_2_0.md                                               | Markdown           |         11 |          0 |          7 |         18 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\mkDocs\Atlas\docs\Atlas\Atlas_Tiles\General_4_0.md                                               | Markdown           |         11 |          0 |          7 |         18 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\mkDocs\Atlas\docs\Atlas\Atlas_Tiles\General_4_1.md                                               | Markdown           |         11 |          0 |          7 |         18 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\mkDocs\Atlas\docs\Atlas\Atlas_Tiles\General_4_2.md                                               | Markdown           |         11 |          0 |          7 |         18 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\mkDocs\Atlas\docs\Atlas\Atlas_Tiles\Marker_0_0.md                                                | Markdown           |         11 |          0 |          7 |         18 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\mkDocs\Atlas\docs\Atlas\Atlas_Tiles\Marker_0_1.md                                                | Markdown           |         11 |          0 |          7 |         18 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\mkDocs\Atlas\docs\Atlas\Atlas_Tiles\Marker_0_2.md                                                | Markdown           |         11 |          0 |          7 |         18 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\mkDocs\Atlas\docs\Atlas\Atlas_Tiles\Marker_0_3.md                                                | Markdown           |         11 |          0 |          7 |         18 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\mkDocs\Atlas\docs\Atlas\Atlas_Tiles\Marker_0_4.md                                                | Markdown           |         11 |          0 |          7 |         18 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\mkDocs\Atlas\docs\Atlas\Atlas_Tiles\Marker_0_5.md                                                | Markdown           |         11 |          0 |          7 |         18 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\mkDocs\Atlas\docs\Atlas\Atlas_Tiles\Marker_1_4.md                                                | Markdown           |         11 |          0 |          7 |         18 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\mkDocs\Atlas\docs\Atlas\Atlas_Tiles\Nature_0_0.md                                                | Markdown           |         12 |          0 |          7 |         19 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\mkDocs\Atlas\docs\Atlas\Atlas_Tiles\POI_0_0.md                                                   | Markdown           |         11 |          0 |          7 |         18 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\mkDocs\Atlas\docs\Atlas\Atlas_Tiles\POI_0_10.md                                                  | Markdown           |         11 |          0 |          7 |         18 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\mkDocs\Atlas\docs\Atlas\Atlas_Tiles\POI_0_12.md                                                  | Markdown           |         11 |          0 |          7 |         18 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\mkDocs\Atlas\docs\Atlas\Atlas_Tiles\POI_0_14.md                                                  | Markdown           |         11 |          0 |          7 |         18 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\mkDocs\Atlas\docs\Atlas\Atlas_Tiles\POI_0_2.md                                                   | Markdown           |         11 |          0 |          7 |         18 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\mkDocs\Atlas\docs\Atlas\Atlas_Tiles\POI_0_4.md                                                   | Markdown           |         11 |          0 |          7 |         18 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\mkDocs\Atlas\docs\Atlas\Atlas_Tiles\POI_0_6.md                                                   | Markdown           |         11 |          0 |          7 |         18 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\mkDocs\Atlas\docs\Atlas\Atlas_Tiles\POI_0_8.md                                                   | Markdown           |         11 |          0 |          7 |         18 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\mkDocs\Atlas\docs\Atlas\Atlas_Tiles\POI_2_0.md                                                   | Markdown           |         11 |          0 |          7 |         18 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\mkDocs\Atlas\docs\Atlas\Atlas_Tiles\POI_2_1.md                                                   | Markdown           |         11 |          0 |          7 |         18 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\mkDocs\Atlas\docs\Atlas\Atlas_Tiles\Security_0_0.md                                              | Markdown           |         11 |          0 |          7 |         18 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\mkDocs\Atlas\docs\Atlas\Atlas_Tiles\Security_0_1.md                                              | Markdown           |         11 |          0 |          7 |         18 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\mkDocs\Atlas\docs\Atlas\Atlas_Tiles\Security_0_2.md                                              | Markdown           |         11 |          0 |          7 |         18 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\mkDocs\Atlas\docs\Atlas\Atlas_Tiles\Security_1_0.md                                              | Markdown           |         11 |          0 |          7 |         18 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\mkDocs\Atlas\docs\Atlas\Atlas_Tiles\Security_1_1.md                                              | Markdown           |         11 |          0 |          7 |         18 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\mkDocs\Atlas\docs\Atlas\Atlas_Tiles\Security_1_6.md                                              | Markdown           |         11 |          0 |          7 |         18 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\mkDocs\Atlas\docs\Atlas\Atlas_Tiles\Security_1_7.md                                              | Markdown           |         11 |          0 |          7 |         18 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\mkDocs\Atlas\docs\Atlas\Atlas_Tiles\Security_1_8.md                                              | Markdown           |         11 |          0 |          7 |         18 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\mkDocs\Atlas\docs\Atlas\Atlas_Tiles\Security_2_0.md                                              | Markdown           |         11 |          0 |          7 |         18 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\mkDocs\Atlas\docs\Atlas\Atlas_Tiles\Security_2_1.md                                              | Markdown           |         11 |          0 |          7 |         18 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\mkDocs\Atlas\docs\Atlas\Atlas_Tiles\Security_2_2.md                                              | Markdown           |         11 |          0 |          7 |         18 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\mkDocs\Atlas\docs\Atlas\Atlas_Tiles\Security_2_6.md                                              | Markdown           |         11 |          0 |          7 |         18 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\mkDocs\Atlas\docs\Atlas\Atlas_Tiles\Security_2_7.md                                              | Markdown           |         11 |          0 |          7 |         18 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\mkDocs\Atlas\docs\Atlas\Atlas_Tiles\Security_2_8.md                                              | Markdown           |         11 |          0 |          7 |         18 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\mkDocs\Atlas\docs\Atlas\Atlas_Tiles\Security_3_0.md                                              | Markdown           |         11 |          0 |          7 |         18 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\mkDocs\Atlas\docs\Atlas\Atlas_Tiles\Security_3_1.md                                              | Markdown           |         11 |          0 |          7 |         18 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\mkDocs\Atlas\docs\Atlas\Atlas_Tiles\Security_3_2.md                                              | Markdown           |         11 |          0 |          7 |         18 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\mkDocs\Atlas\docs\Atlas\Atlas_Tiles\Security_3_6.md                                              | Markdown           |         11 |          0 |          7 |         18 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\mkDocs\Atlas\docs\Atlas\Atlas_Tiles\Security_3_7.md                                              | Markdown           |         11 |          0 |          7 |         18 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\mkDocs\Atlas\docs\Atlas\Atlas_Tiles\Shop_0_0.md                                                  | Markdown           |         11 |          0 |          7 |         18 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\mkDocs\Atlas\docs\Atlas\Atlas_Tiles\Shop_0_1.md                                                  | Markdown           |         11 |          0 |          7 |         18 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\mkDocs\Atlas\docs\Atlas\Atlas_Tiles\Shop_0_2.md                                                  | Markdown           |         11 |          0 |          7 |         18 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\mkDocs\Atlas\docs\Atlas\Atlas_Tiles\Shop_0_3.md                                                  | Markdown           |         11 |          0 |          7 |         18 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\mkDocs\Atlas\docs\Atlas\Atlas_Tiles\Shop_1_0.md                                                  | Markdown           |         11 |          0 |          7 |         18 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\mkDocs\Atlas\docs\Atlas\Atlas_Tiles\Shop_1_1.md                                                  | Markdown           |         11 |          0 |          7 |         18 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\mkDocs\Atlas\docs\Atlas\Atlas_Tiles\Shop_1_2.md                                                  | Markdown           |         11 |          0 |          7 |         18 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\mkDocs\Atlas\docs\Atlas\Atlas_Tiles\Shop_1_3.md                                                  | Markdown           |         11 |          0 |          7 |         18 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\mkDocs\Atlas\docs\Atlas\Atlas_Tiles\Shop_2_0.md                                                  | Markdown           |         11 |          0 |          7 |         18 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\mkDocs\Atlas\docs\Atlas\Atlas_Tiles\Shop_2_1.md                                                  | Markdown           |         11 |          0 |          7 |         18 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\mkDocs\Atlas\docs\Atlas\Atlas_Tiles\Shop_2_2.md                                                  | Markdown           |         11 |          0 |          7 |         18 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\mkDocs\Atlas\docs\Atlas\Atlas_Tiles\Shop_2_3.md                                                  | Markdown           |         11 |          0 |          7 |         18 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\mkDocs\Atlas\docs\Atlas\Atlas_Tiles\Shop_3_0.md                                                  | Markdown           |         11 |          0 |          7 |         18 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\mkDocs\Atlas\docs\Atlas\Atlas_Tiles\Shop_3_1.md                                                  | Markdown           |         11 |          0 |          7 |         18 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\mkDocs\Atlas\docs\Atlas\Atlas_Tiles\Shop_3_2.md                                                  | Markdown           |         11 |          0 |          7 |         18 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\mkDocs\Atlas\docs\Atlas\Atlas_Tiles\Shop_3_3.md                                                  | Markdown           |         11 |          0 |          7 |         18 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\mkDocs\Atlas\docs\Atlas\Atlas_Tiles\Suburban_0_0.md                                              | Markdown           |         12 |          0 |          7 |         19 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\mkDocs\Atlas\docs\Atlas\Atlas_Tiles\Suburban_0_1.md                                              | Markdown           |         12 |          0 |          7 |         19 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\mkDocs\Atlas\docs\Atlas\Atlas_Tiles\Suburban_0_12.md                                             | Markdown           |         12 |          0 |          7 |         19 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\mkDocs\Atlas\docs\Atlas\Atlas_Tiles\Suburban_0_13.md                                             | Markdown           |         12 |          0 |          7 |         19 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\mkDocs\Atlas\docs\Atlas\Atlas_Tiles\Suburban_0_14.md                                             | Markdown           |         12 |          0 |          7 |         19 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\mkDocs\Atlas\docs\Atlas\Atlas_Tiles\Suburban_0_15.md                                             | Markdown           |         12 |          0 |          7 |         19 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\mkDocs\Atlas\docs\Atlas\Atlas_Tiles\Suburban_0_2.md                                              | Markdown           |         12 |          0 |          7 |         19 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\mkDocs\Atlas\docs\Atlas\Atlas_Tiles\Suburban_0_3.md                                              | Markdown           |         11 |          0 |          7 |         18 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\mkDocs\Atlas\docs\Atlas\Atlas_Tiles\Suburban_10_12.md                                            | Markdown           |         11 |          0 |          7 |         18 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\mkDocs\Atlas\docs\Atlas\Atlas_Tiles\Suburban_10_13.md                                            | Markdown           |         11 |          0 |          7 |         18 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\mkDocs\Atlas\docs\Atlas\Atlas_Tiles\Suburban_10_14.md                                            | Markdown           |         11 |          0 |          7 |         18 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\mkDocs\Atlas\docs\Atlas\Atlas_Tiles\Suburban_11_12.md                                            | Markdown           |         11 |          0 |          7 |         18 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\mkDocs\Atlas\docs\Atlas\Atlas_Tiles\Suburban_11_14.md                                            | Markdown           |         11 |          0 |          7 |         18 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\mkDocs\Atlas\docs\Atlas\Atlas_Tiles\Suburban_11_3.md                                             | Markdown           |         11 |          0 |          7 |         18 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\mkDocs\Atlas\docs\Atlas\Atlas_Tiles\Suburban_11_4.md                                             | Markdown           |         11 |          0 |          7 |         18 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\mkDocs\Atlas\docs\Atlas\Atlas_Tiles\Suburban_11_5.md                                             | Markdown           |         11 |          0 |          7 |         18 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\mkDocs\Atlas\docs\Atlas\Atlas_Tiles\Suburban_12_12.md                                            | Markdown           |         11 |          0 |          7 |         18 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\mkDocs\Atlas\docs\Atlas\Atlas_Tiles\Suburban_12_13.md                                            | Markdown           |         11 |          0 |          7 |         18 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\mkDocs\Atlas\docs\Atlas\Atlas_Tiles\Suburban_12_14.md                                            | Markdown           |         11 |          0 |          7 |         18 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\mkDocs\Atlas\docs\Atlas\Atlas_Tiles\Suburban_12_3.md                                             | Markdown           |         11 |          0 |          7 |         18 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\mkDocs\Atlas\docs\Atlas\Atlas_Tiles\Suburban_12_4.md                                             | Markdown           |         11 |          0 |          7 |         18 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\mkDocs\Atlas\docs\Atlas\Atlas_Tiles\Suburban_12_5.md                                             | Markdown           |         11 |          0 |          7 |         18 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\mkDocs\Atlas\docs\Atlas\Atlas_Tiles\Suburban_1_12.md                                             | Markdown           |         12 |          0 |          7 |         19 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\mkDocs\Atlas\docs\Atlas\Atlas_Tiles\Suburban_1_13.md                                             | Markdown           |         12 |          0 |          7 |         19 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\mkDocs\Atlas\docs\Atlas\Atlas_Tiles\Suburban_1_14.md                                             | Markdown           |         12 |          0 |          7 |         19 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\mkDocs\Atlas\docs\Atlas\Atlas_Tiles\Suburban_1_15.md                                             | Markdown           |         12 |          0 |          7 |         19 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\mkDocs\Atlas\docs\Atlas\Atlas_Tiles\Suburban_2_0.md                                              | Markdown           |         11 |          0 |          7 |         18 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\mkDocs\Atlas\docs\Atlas\Atlas_Tiles\Suburban_2_1.md                                              | Markdown           |         11 |          0 |          7 |         18 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\mkDocs\Atlas\docs\Atlas\Atlas_Tiles\Suburban_2_12.md                                             | Markdown           |         12 |          0 |          7 |         19 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\mkDocs\Atlas\docs\Atlas\Atlas_Tiles\Suburban_2_13.md                                             | Markdown           |         12 |          0 |          7 |         19 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\mkDocs\Atlas\docs\Atlas\Atlas_Tiles\Suburban_2_14.md                                             | Markdown           |         12 |          0 |          7 |         19 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\mkDocs\Atlas\docs\Atlas\Atlas_Tiles\Suburban_3_12.md                                             | Markdown           |         12 |          0 |          7 |         19 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\mkDocs\Atlas\docs\Atlas\Atlas_Tiles\Suburban_3_13.md                                             | Markdown           |         12 |          0 |          7 |         19 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\mkDocs\Atlas\docs\Atlas\Atlas_Tiles\Suburban_4_0.md                                              | Markdown           |         13 |          0 |          7 |         20 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\mkDocs\Atlas\docs\Atlas\Atlas_Tiles\Suburban_4_1.md                                              | Markdown           |         13 |          0 |          7 |         20 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\mkDocs\Atlas\docs\Atlas\Atlas_Tiles\Suburban_4_3.md                                              | Markdown           |         13 |          0 |          7 |         20 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\mkDocs\Atlas\docs\Atlas\Atlas_Tiles\Suburban_4_4.md                                              | Markdown           |         13 |          0 |          7 |         20 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\mkDocs\Atlas\docs\Atlas\Atlas_Tiles\Suburban_5_12.md                                             | Markdown           |         12 |          0 |          7 |         19 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\mkDocs\Atlas\docs\Atlas\Atlas_Tiles\Suburban_5_13.md                                             | Markdown           |         12 |          0 |          7 |         19 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\mkDocs\Atlas\docs\Atlas\Atlas_Tiles\Suburban_5_14.md                                             | Markdown           |         12 |          0 |          7 |         19 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\mkDocs\Atlas\docs\Atlas\Atlas_Tiles\Suburban_5_15.md                                             | Markdown           |         12 |          0 |          7 |         19 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\mkDocs\Atlas\docs\Atlas\Atlas_Tiles\Suburban_6_0.md                                              | Markdown           |         11 |          0 |          7 |         18 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\mkDocs\Atlas\docs\Atlas\Atlas_Tiles\Suburban_6_1.md                                              | Markdown           |         11 |          0 |          7 |         18 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\mkDocs\Atlas\docs\Atlas\Atlas_Tiles\Suburban_6_12.md                                             | Markdown           |         12 |          0 |          7 |         19 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\mkDocs\Atlas\docs\Atlas\Atlas_Tiles\Suburban_6_13.md                                             | Markdown           |         12 |          0 |          7 |         19 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\mkDocs\Atlas\docs\Atlas\Atlas_Tiles\Suburban_6_14.md                                             | Markdown           |         12 |          0 |          7 |         19 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\mkDocs\Atlas\docs\Atlas\Atlas_Tiles\Suburban_6_15.md                                             | Markdown           |         12 |          0 |          7 |         19 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\mkDocs\Atlas\docs\Atlas\Atlas_Tiles\Suburban_6_2.md                                              | Markdown           |         11 |          0 |          7 |         18 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\mkDocs\Atlas\docs\Atlas\Atlas_Tiles\Suburban_6_4.md                                              | Markdown           |         11 |          0 |          7 |         18 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\mkDocs\Atlas\docs\Atlas\Atlas_Tiles\Suburban_7_12.md                                             | Markdown           |         12 |          0 |          7 |         19 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\mkDocs\Atlas\docs\Atlas\Atlas_Tiles\Suburban_7_13.md                                             | Markdown           |         12 |          0 |          7 |         19 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\mkDocs\Atlas\docs\Atlas\Atlas_Tiles\Suburban_7_14.md                                             | Markdown           |         12 |          0 |          7 |         19 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\mkDocs\Atlas\docs\Atlas\Atlas_Tiles\Suburban_8_12.md                                             | Markdown           |         12 |          0 |          7 |         19 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\mkDocs\Atlas\docs\Atlas\Atlas_Tiles\Suburban_8_13.md                                             | Markdown           |         12 |          0 |          7 |         19 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\mkDocs\Atlas\docs\Atlas\Atlas_Tilesets.md                                                        | Markdown           |        162 |          0 |         44 |        206 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\mkDocs\Atlas\docs\Landing.md                                                                     | Markdown           |          2 |          0 |          0 |          2 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\mkDocs\Atlas\docs\Overview_ActorAttributes.md                                                    | Markdown           |          3 |          0 |          1 |          4 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\mkDocs\Atlas\docs\Overview_Effects.md                                                            | Markdown           |          0 |          0 |          1 |          1 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\mkDocs\Atlas\docs\Overview_Enviroment.md                                                         | Markdown           |          0 |          0 |          1 |          1 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\mkDocs\Atlas\docs\Overview_Kitparts.md                                                           | Markdown           |          0 |          0 |          1 |          1 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\mkDocs\Atlas\docs\Overview__005_Character_Stats.md                                                              | Markdown           |          0 |          0 |          1 |          1 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\mkDocs\Atlas\docs\index.md                                                                       | Markdown           |         27 |          0 |         16 |         43 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\mkDocs\Atlas\mkdocs.yml                                                                          | YAML               |         46 |          0 |         32 |         78 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\mkDocs\Atlas\site\404.html                                                                       | HTML               |        186 |          0 |        187 |        373 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\mkDocs\Atlas\site\Atlas\Atlas_Interactables\index.html                                           | HTML               |        202 |          0 |        206 |        408 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\mkDocs\Atlas\site\Atlas\Atlas_Kitparts\index.html                                                | HTML               |        678 |          0 |        258 |        936 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\mkDocs\Atlas\site\Atlas\Atlas_Race\index.html                                                    | HTML               |        608 |          0 |        218 |        826 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\mkDocs\Atlas\site\Atlas\Atlas_Role\index.html                                                    | HTML               |        832 |          0 |        220 |      1,052 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\mkDocs\Atlas\site\Atlas\Atlas_Specialty\index.html                                               | HTML               |        760 |          0 |        220 |        980 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\mkDocs\Atlas\site\Atlas\Atlas_Tiles\CommonBNPC_0_0\index.html                                    | HTML               |        244 |          0 |        206 |        450 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\mkDocs\Atlas\site\Atlas\Atlas_Tiles\CommonBNPC_0_2\index.html                                    | HTML               |        244 |          0 |        206 |        450 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\mkDocs\Atlas\site\Atlas\Atlas_Tiles\CommonBNPC_0_4\index.html                                    | HTML               |        244 |          0 |        206 |        450 |
| c:\Users\user\Documents\GitHub\PatnicRoom-Developer-Edition\mkDocs\Atlas\site\Atlas\Atlas_Tiles\CommonBNPC_0_6\index.html                                    | HTML               |        244 |          0 |        206 |        450 |
